path,owner,project,file,language,code
./src/_00/output/Javascript/atom~atom/src/selectors.js,atom,atom,selectors.js,JavaScript,16
./src/_00/output/Javascript/atom~atom/src/uri-handler-registry.js,atom,atom,uri-handler-registry.js,JavaScript,63
./src/_00/output/Javascript/atom~atom/packages/dalek/test/runner.js,atom,atom,runner.js,JavaScript,2
./src/_00/output/Javascript/atom~atom/src/reopen-project-list-view.js,atom,atom,reopen-project-list-view.js,JavaScript,70
./src/_00/output/Javascript/atom~atom/script/lib/clean-dependencies.js,atom,atom,clean-dependencies.js,JavaScript,32
./src/_00/output/Javascript/atom~atom/src/git-repository-provider.js,atom,atom,git-repository-provider.js,JavaScript,137
./src/_00/output/Javascript/atom~atom/src/pane.js,atom,atom,pane.js,JavaScript,938
./src/_00/output/Javascript/atom~atom/packages/grammar-selector/lib/main.js,atom,atom,main.js,JavaScript,29
./src/_00/output/Javascript/atom~atom/spec/text-editor-registry-spec.js,atom,atom,text-editor-registry-spec.js,JavaScript,507
./src/_00/output/Javascript/atom~atom/spec/fixtures/native-cache/file-3.js,atom,atom,file-3.js,JavaScript,1
./src/_00/output/Javascript/atom~atom/src/buffered-process.js,atom,atom,buffered-process.js,JavaScript,220
./src/_00/output/Javascript/atom~atom/src/reopen-project-menu-manager.js,atom,atom,reopen-project-menu-manager.js,JavaScript,155
./src/_00/output/Javascript/atom~atom/spec/notification-manager-spec.js,atom,atom,notification-manager-spec.js,JavaScript,75
./src/_00/output/Javascript/atom~atom/spec/fixtures/babel/flow-comment.js,atom,atom,flow-comment.js,JavaScript,2
./src/_00/output/Javascript/atom~atom/src/tooltip.js,atom,atom,tooltip.js,JavaScript,565
./src/_00/output/Javascript/atom~atom/script/redownload-electron-bins.js,atom,atom,redownload-electron-bins.js,JavaScript,43
./src/_00/output/Javascript/atom~atom/src/menu-helpers.js,atom,atom,menu-helpers.js,JavaScript,116
./src/_00/output/Javascript/atom~atom/packages/welcome/lib/guide-view.js,atom,atom,guide-view.js,JavaScript,444
./src/_00/output/Javascript/atom~atom/packages/welcome/test/helpers.js,atom,atom,helpers.js,JavaScript,7
./src/_00/output/Javascript/atom~atom/spec/fixtures/script.js,atom,atom,script.js,JavaScript,1
./src/_00/output/Javascript/atom~atom/src/main-process/main.js,atom,atom,main.js,JavaScript,58
./src/_00/output/Javascript/atom~atom/spec/git-repository-provider-spec.js,atom,atom,git-repository-provider-spec.js,JavaScript,223
./src/_00/output/Javascript/atom~atom/spec/notification-spec.js,atom,atom,notification-spec.js,JavaScript,59
./src/_00/output/Javascript/atom~atom/src/get-window-load-settings.js,atom,atom,get-window-load-settings.js,JavaScript,8
./src/_00/output/Javascript/atom~atom/src/decoration.js,atom,atom,decoration.js,JavaScript,121
./src/_00/output/Javascript/atom~atom/packages/deprecation-cop/lib/deprecation-cop-view.js,atom,atom,deprecation-cop-view.js,JavaScript,527
./src/_00/output/Javascript/atom~atom/benchmarks/text-editor-large-file-construction.bench.js,atom,atom,text-editor-large-file-construction.bench.js,JavaScript,82
./src/_00/output/Javascript/atom~atom/spec/panel-spec.js,atom,atom,panel-spec.js,JavaScript,91
./src/_00/output/Javascript/atom~atom/spec/jasmine-list-reporter.js,atom,atom,jasmine-list-reporter.js,JavaScript,30
./src/_00/output/Javascript/atom~atom/packages/about/spec/update-view-spec.js,atom,atom,update-view-spec.js,JavaScript,333
./src/_00/output/Javascript/atom~atom/spec/panel-container-spec.js,atom,atom,panel-container-spec.js,JavaScript,130
./src/_00/output/Javascript/atom~atom/spec/fixtures/babel/flow-slash-comment.js,atom,atom,flow-slash-comment.js,JavaScript,2
./src/_00/output/Javascript/atom~atom/src/module-cache.js,atom,atom,module-cache.js,JavaScript,315
./src/_00/output/Javascript/atom~atom/src/cursor.js,atom,atom,cursor.js,JavaScript,498
./src/_00/output/Javascript/atom~atom/src/compile-cache.js,atom,atom,compile-cache.js,JavaScript,211
./src/_00/output/Javascript/atom~atom/exports/remote.js,atom,atom,remote.js,JavaScript,6
./src/_00/output/Javascript/atom~atom/packages/welcome/lib/main.js,atom,atom,main.js,JavaScript,2
./src/_00/output/Javascript/atom~atom/vendor/jasmine-jquery.js,atom,atom,jasmine-jquery.js,JavaScript,193
./src/_00/output/Javascript/atom~atom/packages/about/spec/update-manager-spec.js,atom,atom,update-manager-spec.js,JavaScript,28
