Unnamed: 0|path|owner|project|file|language|code|comment|blank
112|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/variable_rebinding_test.exs|rrrene|credo|variable_rebinding_test.exs|Elixir|136|9|17
113|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/raise_inside_rescue_test.exs|rrrene|credo|raise_inside_rescue_test.exs|Elixir|136|6|16
114|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/variable_rebinding.ex|rrrene|credo|variable_rebinding.ex|Elixir|133|2|32
115|./src/_00/output/Elixir/rrrene~credo/test/credo/code/parameters_test.exs|rrrene|credo|parameters_test.exs|Elixir|133|12|32
116|./src/_00/output/Elixir/rrrene~credo/.credo.exs|rrrene|credo|.credo.exs|Elixir|132|78|7
117|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/max_line_length.ex|rrrene|credo|max_line_length.ex|Elixir|132|0|24
118|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/parentheses_in_condition.ex|rrrene|credo|parentheses_in_condition.ex|Elixir|132|22|39
119|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/lazy_logging_test.exs|rrrene|credo|lazy_logging_test.exs|Elixir|130|6|20
120|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/forbidden_module_test.exs|rrrene|credo|forbidden_module_test.exs|Elixir|129|6|14
121|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/command/diff/diff_command.ex|rrrene|credo|diff_command.ex|Elixir|126|0|19
122|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/negated_is_nil_test.exs|rrrene|credo|negated_is_nil_test.exs|Elixir|126|7|12
123|./src/_00/output/Elixir/rrrene~credo/test/credo/code/charlists_test.exs|rrrene|credo|charlists_test.exs|Elixir|124|26|31
124|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/module_doc.ex|rrrene|credo|module_doc.ex|Elixir|123|2|24
125|./src/_00/output/Elixir/rrrene~credo/lib/credo/priority.ex|rrrene|credo|priority.ex|Elixir|123|2|35
126|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/module_names_test.exs|rrrene|credo|module_names_test.exs|Elixir|123|6|16
127|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/long_quote_blocks.ex|rrrene|credo|long_quote_blocks.ex|Elixir|122|5|25
128|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/string_sigils.ex|rrrene|credo|string_sigils.ex|Elixir|121|3|30
129|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/module_dependencies.ex|rrrene|credo|module_dependencies.ex|Elixir|121|4|26
